ReviewID,OrderID,CustomerID,ProductID,Rating,ReviewTitle,ReviewText,ReviewDate
394,723,12129,233,2,Satisfied,Stopped working after few days.,2024-12-23
395,725,3546,175,5,Average Product,Exactly as described.,2025-08-09
396,726,9876,264,5,Average Product,Superb quality and easy to use.,2026-03-29
397,727,6739,312,3,Amazing Purchase,Delivery was on time.,2025-02-20
398,729,7950,429,4,Could Be Better,Very satisfied with the purchase.,2025-06-25
399,730,8481,42,5,Poor Quality,Superb quality and easy to use.,2025-05-13
400,733,17646,240,5,Excellent Product,Very satisfied with the purchase.,2025-06-29
401,736,9352,246,4,Average Product,Packaging was good and product is amazing.,2026-06-04
402,737,18984,478,4,Not Worth It,Packaging was good and product is amazing.,2026-01-13
403,741,13358,57,5,Worth the Money,Loved the product. Highly recommended.,2026-05-16
404,742,5747,287,3,Average Product,Works as intended.,2025-09-12
405,743,1642,208,5,Poor Quality,Exactly as described.,2026-01-18
406,745,14481,99,5,Not Worth It,Superb quality and easy to use.,2025-11-27
407,746,13829,169,4,Satisfied,Value for money. Will buy again.,2024-12-27
408,748,1468,313,5,Worth the Money,Superb quality and easy to use.,2024-12-20
409,749,886,302,2,Average Product,Very disappointed.,2025-04-28
410,751,16901,58,5,Worth the Money,Packaging was good and product is amazing.,2024-09-28
411,752,2081,484,5,Not Worth It,Packaging was good and product is amazing.,2025-11-17
412,754,6006,80,5,Satisfied,Value for money. Will buy again.,2024-08-21
413,755,19374,443,3,Poor Quality,Product is okay.,2024-11-06
414,756,7830,377,5,Highly Recommended,Very satisfied with the purchase.,2024-08-03
415,757,13626,345,5,Could Be Better,Excellent quality and fast delivery.,2025-02-06
416,759,7190,402,5,Not Worth It,Loved the product. Highly recommended.,2026-06-04
417,760,18351,132,4,Very Good,Value for money. Will buy again.,2024-11-08
418,761,8897,141,1,Average Product,Stopped working after few days.,2025-06-01
419,762,18099,159,4,Average Product,Value for money. Will buy again.,2025-06-11
420,763,19645,293,4,Excellent Product,Exactly as described.,2024-10-17
421,765,10468,32,4,Could Be Better,Loved the product. Highly recommended.,2025-08-16
422,767,3738,404,3,Excellent Product,Expected a little better.,2026-07-21
423,768,11301,429,4,Not Worth It,Loved the product. Highly recommended.,2024-09-12
424,770,7345,240,3,Not Worth It,Delivery was on time.,2025-07-11
425,773,12721,349,4,Poor Quality,Exactly as described.,2026-01-17
426,774,1664,54,3,Satisfied,Works as intended.,2026-06-24
427,775,3515,124,4,Amazing Purchase,Exactly as described.,2024-10-07
428,776,18345,8,3,Worth the Money,Average quality.,2025-09-04
429,777,3311,49,5,Could Be Better,Superb quality and easy to use.,2025-02-03
430,778,10067,209,5,Highly Recommended,Value for money. Will buy again.,2025-11-15
431,779,5234,399,2,Worth the Money,Received a defective item.,2026-05-07
432,780,14642,79,4,Amazing Purchase,Packaging was good and product is amazing.,2024-08-28
433,782,14784,113,4,Highly Recommended,Excellent quality and fast delivery.,2025-02-16
434,783,10769,196,5,Excellent Product,Excellent quality and fast delivery.,2025-03-24
435,784,6516,133,4,Highly Recommended,Packaging was good and product is amazing.,2026-07-06
436,786,5906,166,3,Very Good,Product is okay.,2025-01-10
437,787,18925,425,3,Not Worth It,Works as intended.,2024-09-18
438,788,11243,373,4,Excellent Product,Great experience with this product.,2025-06-25
439,789,372,404,5,Could Be Better,Excellent quality and fast delivery.,2025-11-01
440,790,10875,73,3,Not Worth It,Product is okay.,2025-11-21
441,792,10758,276,4,Highly Recommended,Packaging was good and product is amazing.,2026-07-09
442,795,19462,212,4,Could Be Better,Superb quality and easy to use.,2025-12-20
443,796,8265,333,2,Worth the Money,Bad packaging.,2026-04-02
444,798,16160,121,2,Worth the Money,Bad packaging.,2026-06-26
445,799,1326,32,4,Amazing Purchase,Great experience with this product.,2026-07-19
446,800,8506,410,5,Satisfied,Packaging was good and product is amazing.,2025-09-19
447,801,5767,454,4,Not Worth It,Excellent quality and fast delivery.,2026-02-24
448,804,8044,462,5,Worth the Money,Superb quality and easy to use.,2026-01-07
449,806,7730,332,5,Satisfied,Packaging was good and product is amazing.,2025-09-07
450,809,3225,321,4,Amazing Purchase,Great experience with this product.,2025-02-14
451,811,14006,144,4,Very Good,Very satisfied with the purchase.,2025-03-03
452,815,8389,245,3,Satisfied,Product is okay.,2024-11-06
453,816,9326,314,4,Average Product,Exactly as described.,2026-05-27
454,818,17583,412,5,Very Good,Excellent quality and fast delivery.,2025-07-29
455,820,14696,87,3,Worth the Money,Product is okay.,2024-08-18
456,823,7818,239,4,Excellent Product,Packaging was good and product is amazing.,2024-07-28
457,824,7429,38,5,Worth the Money,Superb quality and easy to use.,2024-08-20
458,825,16795,215,2,Average Product,Received a defective item.,2024-09-08
459,827,3898,438,3,Highly Recommended,Works as intended.,2024-10-20
460,828,14545,279,3,Poor Quality,Average quality.,2026-01-09
461,829,11043,206,3,Could Be Better,Expected a little better.,2025-10-13
462,831,4586,266,5,Not Worth It,Very satisfied with the purchase.,2026-07-24
463,832,19083,98,1,Very Good,Not worth the price.,2025-07-13
464,834,19337,285,5,Amazing Purchase,Excellent quality and fast delivery.,2025-06-05
465,837,13473,355,1,Poor Quality,Poor quality product.,2024-12-04
466,840,10686,328,3,Amazing Purchase,Product is okay.,2026-02-13
467,841,18549,22,5,Amazing Purchase,Exactly as described.,2024-08-25
468,842,9725,307,3,Poor Quality,Product is okay.,2026-01-14
469,843,4637,190,4,Excellent Product,Very satisfied with the purchase.,2026-04-08
470,844,11334,86,5,Very Good,Exactly as described.,2025-12-17
471,845,17924,344,4,Could Be Better,Superb quality and easy to use.,2024-07-30
472,846,4314,41,5,Could Be Better,Exactly as described.,2026-05-03
473,847,10722,325,5,Poor Quality,Excellent quality and fast delivery.,2026-01-07
474,848,11829,67,3,Worth the Money,Delivery was on time.,2025-04-25
475,851,7555,355,4,Not Worth It,Superb quality and easy to use.,2026-07-25
476,853,7384,458,3,Average Product,Average quality.,2026-05-30
477,857,10034,221,4,Not Worth It,Excellent quality and fast delivery.,2024-11-29
478,860,2958,11,2,Could Be Better,Will not recommend.,2025-01-13
479,861,288,118,2,Worth the Money,Not worth the price.,2025-05-28
480,864,6169,221,4,Not Worth It,Value for money. Will buy again.,2026-01-20
481,865,11180,365,4,Poor Quality,Exactly as described.,2025-04-05
482,866,16176,496,3,Could Be Better,Works as intended.,2026-04-20
483,867,2591,92,4,Not Worth It,Great experience with this product.,2026-07-04
484,870,3823,209,3,Worth the Money,Expected a little better.,2026-02-16
485,871,19517,239,5,Average Product,Very satisfied with the purchase.,2026-02-05
486,877,16196,46,4,Very Good,Loved the product. Highly recommended.,2024-11-18
487,878,3808,74,3,Amazing Purchase,Product is okay.,2026-01-03
488,879,14357,374,3,Not Worth It,Works as intended.,2026-03-24
489,882,11536,127,5,Not Worth It,Very satisfied with the purchase.,2025-07-07
490,883,17358,112,1,Very Good,Stopped working after few days.,2025-03-26
491,885,9471,482,3,Poor Quality,Delivery was on time.,2025-05-22
492,886,6037,413,5,Highly Recommended,Great experience with this product.,2026-06-07
493,887,17892,94,2,Excellent Product,Very disappointed.,2025-12-26
494,891,13680,432,2,Satisfied,Received a defective item.,2024-09-08
495,892,14380,350,3,Very Good,Expected a little better.,2024-10-30
496,893,18920,389,3,Amazing Purchase,Average quality.,2025-02-25
497,894,15153,331,4,Could Be Better,Loved the product. Highly recommended.,2024-12-15
498,895,18785,246,4,Highly Recommended,Value for money. Will buy again.,2025-08-23
499,896,3508,197,2,Satisfied,Poor quality product.,2025-06-11
500,900,12343,317,3,Worth the Money,Works as intended.,2025-02-25
501,901,16447,161,3,Satisfied,Delivery was on time.,2026-05-06
502,902,7176,400,5,Amazing Purchase,Very satisfied with the purchase.,2025-10-15
503,904,7676,385,4,Worth the Money,Exactly as described.,2024-09-04
504,907,14112,291,4,Could Be Better,Value for money. Will buy again.,2026-04-14
505,909,1557,82,4,Average Product,Exactly as described.,2024-10-08
506,912,1949,344,4,Poor Quality,Value for money. Will buy again.,2025-06-03
507,913,12119,311,5,Worth the Money,Exactly as described.,2024-09-26
508,915,3397,18,1,Highly Recommended,Not worth the price.,2026-04-23
509,916,10738,476,4,Amazing Purchase,Loved the product. Highly recommended.,2025-08-28
510,919,18803,323,5,Excellent Product,Great experience with this product.,2025-01-15
511,921,5692,332,3,Not Worth It,Expected a little better.,2025-09-16
512,925,964,135,5,Poor Quality,Exactly as described.,2024-12-03
513,929,17406,40,2,Poor Quality,Not worth the price.,2025-09-24
514,930,10488,340,3,Worth the Money,Average quality.,2024-11-01
515,932,18200,248,3,Poor Quality,Expected a little better.,2025-07-05
516,937,8348,186,4,Highly Recommended,Packaging was good and product is amazing.,2026-01-08
517,938,17182,330,5,Highly Recommended,Great experience with this product.,2024-11-16
518,940,4646,6,2,Worth the Money,Received a defective item.,2025-04-03
519,941,9577,243,5,Average Product,Value for money. Will buy again.,2026-06-08
520,942,16809,384,4,Worth the Money,Value for money. Will buy again.,2024-11-04
521,943,6441,78,5,Highly Recommended,Packaging was good and product is amazing.,2024-09-18
522,944,17528,315,5,Poor Quality,Loved the product. Highly recommended.,2026-02-27
523,947,5834,332,4,Could Be Better,Superb quality and easy to use.,2024-09-10
524,948,16433,31,4,Average Product,Superb quality and easy to use.,2026-01-06
525,950,12346,108,4,Worth the Money,Value for money. Will buy again.,2025-03-04
526,952,13250,474,3,Worth the Money,Delivery was on time.,2025-06-09
527,956,10633,378,4,Highly Recommended,Superb quality and easy to use.,2024-08-28
528,957,16583,214,5,Excellent Product,Loved the product. Highly recommended.,2025-11-16
529,958,15976,427,5,Satisfied,Superb quality and easy to use.,2026-02-15
530,961,13638,11,5,Amazing Purchase,Great experience with this product.,2025-10-15
531,962,1522,481,2,Worth the Money,Received a defective item.,2026-02-22
532,963,10832,49,5,Highly Recommended,Loved the product. Highly recommended.,2026-05-05
533,964,2376,382,5,Excellent Product,Packaging was good and product is amazing.,2025-08-11
534,967,12744,235,3,Excellent Product,Average quality.,2026-07-12
535,968,14590,216,5,Satisfied,Superb quality and easy to use.,2025-07-17
536,970,2120,494,4,Highly Recommended,Loved the product. Highly recommended.,2024-11-05
537,974,5599,354,2,Highly Recommended,Will not recommend.,2026-07-07
538,975,506,85,4,Could Be Better,Superb quality and easy to use.,2025-12-28
539,977,14306,241,3,Poor Quality,Delivery was on time.,2024-07-23
540,978,17056,480,3,Highly Recommended,Expected a little better.,2026-07-05
541,979,19528,89,4,Could Be Better,Value for money. Will buy again.,2025-08-03
542,980,17806,469,5,Excellent Product,Excellent quality and fast delivery.,2026-05-02
543,984,13246,467,5,Amazing Purchase,Excellent quality and fast delivery.,2026-07-05
544,985,18152,400,4,Satisfied,Packaging was good and product is amazing.,2025-10-30
545,986,15944,326,5,Not Worth It,Great experience with this product.,2025-02-11
546,987,18071,434,5,Not Worth It,Exactly as described.,2026-06-15
547,988,19935,253,2,Could Be Better,Received a defective item.,2025-05-21
548,989,17240,30,2,Poor Quality,Will not recommend.,2026-02-04
549,990,3585,385,5,Excellent Product,Loved the product. Highly recommended.,2025-07-04
550,991,18617,61,4,Amazing Purchase,Great experience with this product.,2025-05-25
551,993,18504,322,5,Poor Quality,Great experience with this product.,2024-08-17
552,994,7165,171,2,Poor Quality,Poor quality product.,2024-09-29
553,995,5197,36,4,Worth the Money,Exactly as described.,2024-09-02
554,997,6471,59,5,Amazing Purchase,Excellent quality and fast delivery.,2025-04-28
555,1000,3899,304,5,Amazing Purchase,Loved the product. Highly recommended.,2026-07-13
556,1006,17578,143,5,Highly Recommended,Loved the product. Highly recommended.,2024-12-29
557,1009,8723,491,5,Poor Quality,Value for money. Will buy again.,2026-01-16
558,1011,13195,194,5,Satisfied,Value for money. Will buy again.,2026-05-20
559,1012,8030,41,2,Not Worth It,Very disappointed.,2025-05-22
560,1014,18326,143,5,Could Be Better,Great experience with this product.,2025-05-17
561,1015,363,65,4,Satisfied,Value for money. Will buy again.,2026-02-02
562,1017,13395,493,4,Worth the Money,Exactly as described.,2025-05-20
563,1018,404,382,4,Very Good,Very satisfied with the purchase.,2025-06-16
564,1019,17132,458,5,Highly Recommended,Excellent quality and fast delivery.,2025-05-06
565,1021,7087,88,4,Average Product,Loved the product. Highly recommended.,2025-08-15
566,1024,12753,287,5,Amazing Purchase,Very satisfied with the purchase.,2025-11-30
567,1026,14165,196,4,Poor Quality,Value for money. Will buy again.,2026-03-12
568,1027,13507,347,4,Not Worth It,Packaging was good and product is amazing.,2026-04-14
569,1030,8106,101,4,Amazing Purchase,Packaging was good and product is amazing.,2025-01-20
570,1033,3192,158,3,Highly Recommended,Delivery was on time.,2025-10-24
571,1034,17875,243,5,Very Good,Very satisfied with the purchase.,2025-08-30
572,1035,7057,335,5,Highly Recommended,Superb quality and easy to use.,2025-05-28
573,1037,5223,447,4,Worth the Money,Superb quality and easy to use.,2025-09-29
574,1038,18026,336,4,Not Worth It,Loved the product. Highly recommended.,2024-10-02
575,1039,6671,198,5,Highly Recommended,Exactly as described.,2025-11-09
576,1040,8342,302,5,Satisfied,Packaging was good and product is amazing.,2025-11-07
577,1042,19386,436,3,Poor Quality,Product is okay.,2025-11-11
578,1044,17192,298,5,Poor Quality,Value for money. Will buy again.,2026-01-14
579,1047,1700,452,5,Amazing Purchase,Loved the product. Highly recommended.,2026-05-11
580,1050,11125,64,4,Satisfied,Excellent quality and fast delivery.,2025-03-28
581,1051,11602,361,5,Excellent Product,Exactly as described.,2024-09-26
582,1052,13585,255,4,Satisfied,Value for money. Will buy again.,2025-04-25
583,1053,5512,398,3,Worth the Money,Average quality.,2025-02-26
584,1054,4008,490,3,Could Be Better,Expected a little better.,2025-07-15
585,1055,2613,95,4,Highly Recommended,Packaging was good and product is amazing.,2024-12-04
586,1056,19264,303,1,Average Product,Very disappointed.,2026-01-22
587,1061,6680,391,4,Could Be Better,Superb quality and easy to use.,2025-08-13
588,1062,1884,172,5,Not Worth It,Very satisfied with the purchase.,2026-05-19
589,1063,5557,212,5,Amazing Purchase,Value for money. Will buy again.,2025-06-09
590,1064,2493,35,3,Very Good,Works as intended.,2025-02-23
591,1067,8945,405,1,Could Be Better,Bad packaging.,2026-03-26
592,1069,4385,331,3,Could Be Better,Expected a little better.,2025-03-23
593,1072,658,462,4,Very Good,Loved the product. Highly recommended.,2025-07-13
594,1074,5836,168,4,Poor Quality,Packaging was good and product is amazing.,2025-11-03
595,1076,204,68,4,Amazing Purchase,Very satisfied with the purchase.,2025-08-08
596,1077,8741,133,3,Average Product,Expected a little better.,2025-11-05
597,1079,15794,388,5,Could Be Better,Very satisfied with the purchase.,2026-04-18
598,1080,6221,294,2,Satisfied,Not worth the price.,2025-05-16
599,1085,3424,9,2,Excellent Product,Stopped working after few days.,2025-11-30
600,1086,137,318,3,Average Product,Average quality.,2025-11-10
601,1087,10066,170,4,Could Be Better,Exactly as described.,2025-08-27
